hogar_id,conglome,vivienda,hogar,ubigeo,factor_expansion_anual,target_pobreza_monetaria_bin,usa_combustible_limpio,usa_combustible_precario,dispositivo_servicio_digital_2,material_techo,nivel_educativo_jefe_ord,dispositivo_servicio_digital_3,piso_precario,ingreso_neto_total_hogar,num_habitaciones,acceso_internet_hogar_derivado,dispositivo_servicio_digital_1,material_pared,tam_hogar,num_ninos_0_5,num_ninos_6_16,num_miembros_afiliados_essalud,estrato_geografico,monto_juntos,acceso_desague_red,monto_bono_gas,monto_pension_65,num_miembros_sin_atencion_salud,acceso_agua_red,num_miembros_con_enfermedad_4_sem,monto_programa_contigo,agua_potable_reportada,tipo_vivienda,monto_otras_transferencias_publicas,monto_bono_electricidad,num_miembros_con_sintoma_4_sem
040202_015692_029_11,015692,029,11,040202,179.28735,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,84111.6015625,4.0,1,conexion fija,ladrillo o bloque de cemento,2,1,1,0, de 20 000 a 49 999 habitantes,0,1,0,0,4,1,2,0,1,casa independiente,0,0,2
040202_015692_042_11,015692,042,11,040202,179.28735,0,1,0,conexion movil post pago control,concreto armado,10.0,conexion movil prepago,0,45744.5625,3.0,1,conexion fija,ladrillo o bloque de cemento,2,0,2,2, de 20 000 a 49 999 habitantes,0,1,0,0,2,1,1,0,1,casa independiente,211,0,1
040202_015692_052_11,015692,052,11,040202,179.28735,0,1,0,,"planchas de calamina, fibra de cemento o similares",3.0,,0,17093.763671875,2.0,0,,ladrillo o bloque de cemento,1,0,0,0, de 20 000 a 49 999 habitantes,0,1,0,0,0,1,0,0,1,vivienda en quinta,0,0,0
040202_015692_075_11,015692,075,11,040202,179.28735,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,51567.67578125,4.0,1,conexion fija,ladrillo o bloque de cemento,5,1,0,2, de 20 000 a 49 999 habitantes,0,0,0,0,3,1,3,0,1,casa independiente,0,0,3
040202_015692_101_11,015692,101,11,040202,179.28735,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",8.0,conexion movil prepago,0,87939.2421875,4.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,0, de 20 000 a 49 999 habitantes,0,0,0,0,2,1,1,0,0,casa independiente,0,0,2
040128_015711_009_11,015711,009,11,040128,1084.6403,0,1,0,conexion movil post pago control,concreto armado,3.0,pase,0,45939.54296875,3.0,1,pase,ladrillo o bloque de cemento,6,0,0,3, de 20 000 a 49 999 habitantes,0,1,0,0,2,1,1,0,1,casa independiente,9830,0,2
040128_015711_021_11,015711,021,11,040128,1084.6403,0,1,0,conexion movil post pago control,concreto armado,3.0,pase,0,38261.1015625,6.0,1,pase,ladrillo o bloque de cemento,3,0,0,2, de 20 000 a 49 999 habitantes,0,1,0,0,3,1,1,0,1,casa independiente,0,0,3
040128_015711_044_11,015711,044,11,040128,1084.6403,1,1,0,pase,concreto armado,11.0,conexion movil prepago,0,49769.22265625,4.0,1,pase,ladrillo o bloque de cemento,6,0,2,1, de 20 000 a 49 999 habitantes,0,1,0,0,1,1,1,0,1,casa independiente,0,0,1
040128_015711_055_11,015711,055,11,040128,1084.6403,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,0,21109.494140625,3.0,1,conexion fija,ladrillo o bloque de cemento,3,0,1,0, de 20 000 a 49 999 habitantes,0,1,0,0,2,1,0,0,1,casa independiente,0,0,2
040128_015711_068_11,015711,068,11,040128,1084.6403,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,38872.9765625,3.0,1,pase,"madera (pona, tornillo, etc)",3,0,1,0, de 20 000 a 49 999 habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040128_015711_080_11,015711,080,11,040128,1084.6403,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,30110.142578125,3.0,1,conexion fija,ladrillo o bloque de cemento,3,0,2,2, de 20 000 a 49 999 habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040128_015714_018_11,015714,018,11,040128,286.62036,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",3.0,pase,0,12458.7841796875,4.0,1,pase,ladrillo o bloque de cemento,1,1,1,4, de 20 000 a 49 999 habitantes,0,0,305,0,2,0,1,0,1,casa independiente,0,0,3
040128_015714_024_11,015714,024,11,040128,286.62036,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",8.0,conexion movil prepago,0,32685.625,2.0,1,pase,ladrillo o bloque de cemento,3,0,0,0, de 20 000 a 49 999 habitantes,0,0,0,0,2,0,0,0,1,casa independiente,0,0,3
040128_015714_030_11,015714,030,11,040128,286.62036,0,1,0,pase,concreto armado,5.0,conexion movil prepago,0,42088.7890625,4.0,1,conexion fija,ladrillo o bloque de cemento,6,0,2,0, de 20 000 a 49 999 habitantes,0,0,0,0,5,0,1,0,1,casa independiente,0,0,5
040128_015714_037_11,015714,037,11,040128,286.62036,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,1,37491.8984375,3.0,1,pase,ladrillo o bloque de cemento,5,1,0,0, de 20 000 a 49 999 habitantes,0,0,0,0,4,0,2,0,1,casa independiente,0,0,5
040128_015714_045_11,015714,045,11,040128,286.62036,0,1,0,conexion movil post pago control,concreto armado,9.0,pase,0,88104.484375,3.0,1,pase,ladrillo o bloque de cemento,2,0,0,2, de 20 000 a 49 999 habitantes,0,0,0,0,0,0,0,0,1,casa independiente,0,0,0
040128_015714_054_11,015714,054,11,040128,286.62036,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",9.0,pase,1,15955.2099609375,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 20 000 a 49 999 habitantes,0,0,0,0,1,0,0,0,1,casa independiente,0,0,1
040115_015720_001_11,015720,001,11,040115,286.62036,0,1,0,pase,concreto armado,8.0,conexion movil prepago,0,41396.875,3.0,1,pase,ladrillo o bloque de cemento,4,2,0,1,de 2 000 a 19 999 habitantes,0,0,0,0,2,0,1,0,0,casa independiente,0,0,1
040115_015720_039_11,015720,039,11,040115,286.62036,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,37240.625,2.0,1,pase,ladrillo o bloque de cemento,4,1,1,0,de 2 000 a 19 999 habitantes,0,0,0,0,2,0,1,0,0,casa independiente,0,0,2
040115_015720_049_11,015720,049,11,040115,286.62036,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",8.0,pase,0,38533.0,1.0,1,pase,ladrillo o bloque de cemento,2,0,0,1,de 2 000 a 19 999 habitantes,0,0,0,0,2,0,2,0,0,casa independiente,0,0,1
040115_015720_061_11,015720,061,11,040115,286.62036,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,38671.375,2.0,1,pase,ladrillo o bloque de cemento,4,1,1,0,de 2 000 a 19 999 habitantes,0,0,0,0,2,0,3,0,0,casa independiente,0,0,0
040115_015720_078_11,015720,078,11,040115,286.62036,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,13249.068359375,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,1,de 2 000 a 19 999 habitantes,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040115_015720_122_11,015720,122,11,040115,286.62036,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,0,36561.97265625,2.0,1,pase,ladrillo o bloque de cemento,4,1,1,0,de 2 000 a 19 999 habitantes,0,0,0,0,1,0,1,0,0,casa independiente,0,0,0
040207_015740_130_11,015740,130,11,040207,82.367615,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,0,16150.689453125,4.0,1,pase,"madera (pona, tornillo, etc)",4,2,0,0,area de empadronamiento rural (aer) compuesto,0,1,0,0,4,1,2,0,0,casa independiente,0,0,3
040207_015740_131_11,015740,131,11,040207,82.367615,0,0,0,conexion movil post pago control,caña o estera con torta de barro o cemento,9.0,pase,1,20708.353515625,2.0,1,pase,quincha (caña con barro),1,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,0,0,0,0,casa independiente,0,0,1
040207_015740_218_11,015740,218,11,040207,82.367615,0,0,1,pase,"planchas de calamina, fibra de cemento o similares",1.0,conexion movil prepago,0,31838.53515625,4.0,1,pase,"madera (pona, tornillo, etc)",5,0,1,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,5,1,5,0,0,casa independiente,0,0,3
040207_015740_219_11,015740,219,11,040207,82.367615,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,5329.30908203125,3.0,1,pase,"madera (pona, tornillo, etc)",5,2,1,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,1,1,0,1,casa independiente,0,0,2
040207_015740_220_11,015740,220,11,040207,82.367615,0,0,1,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,0,42997.37109375,7.0,1,pase,"madera (pona, tornillo, etc)",9,1,2,0,area de empadronamiento rural (aer) compuesto,1225,0,0,1531,6,1,2,0,1,casa independiente,0,0,6
040207_015740_222_11,015740,222,11,040207,82.367615,1,0,1,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,25072.626953125,3.0,1,pase,ladrillo o bloque de cemento,4,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,2,0,1,casa independiente,0,0,2
040207_015740_223_11,015740,223,11,040207,82.367615,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,0,16365.4365234375,2.0,1,pase,ladrillo o bloque de cemento,3,0,1,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,1,0,0,1,casa independiente,0,0,1
040207_015740_224_11,015740,224,11,040207,82.367615,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,0,31569.970703125,5.0,1,pase,ladrillo o bloque de cemento,5,2,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,1,1,0,1,casa independiente,529,0,3
040407_015751_006_11,015751,006,11,040407,82.367615,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,87593.9921875,6.0,1,conexion fija,ladrillo o bloque de cemento,4,0,1,3, de 500 a 1 999 habitantes,0,1,0,0,0,1,1,0,1,casa independiente,0,0,1
040407_015751_020_11,015751,020,11,040407,82.367615,0,1,0,conexion movil post pago control,caña o estera con torta de barro o cemento,6.0,pase,0,21228.0546875,5.0,1,pase,adobe,2,0,0,0, de 500 a 1 999 habitantes,0,1,0,0,1,1,2,0,1,casa independiente,6830,0,2
040407_015751_026_11,015751,026,11,040407,82.367615,0,0,1,conexion movil post pago control,caña o estera con torta de barro o cemento,9.0,pase,0,35873.5078125,5.0,1,pase,adobe,3,0,0,3, de 500 a 1 999 habitantes,0,1,305,0,2,1,1,0,1,casa independiente,12318,0,3
040407_015751_040_11,015751,040,11,040407,82.367615,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,30990.798828125,3.0,1,pase,ladrillo o bloque de cemento,3,0,1,2, de 500 a 1 999 habitantes,0,1,0,0,0,1,1,0,1,casa independiente,0,0,2
040407_015751_047_11,015751,047,11,040407,82.367615,0,0,1,conexion movil post pago control,caña o estera con torta de barro o cemento,6.0,pase,0,40525.64453125,2.0,1,pase,ladrillo o bloque de cemento,3,0,1,2, de 500 a 1 999 habitantes,0,1,0,0,0,1,0,0,1,casa independiente,634,0,1
040407_015751_060_11,015751,060,11,040407,82.367615,0,1,0,conexion movil post pago control,caña o estera con torta de barro o cemento,10.0,pase,0,37074.88671875,5.0,1,pase,adobe,2,0,0,2, de 500 a 1 999 habitantes,0,1,0,0,0,1,0,0,1,casa independiente,9757,0,0
040407_015751_067_11,015751,067,11,040407,82.367615,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",11.0,pase,0,40107.73046875,3.0,1,pase,adobe,1,0,0,1, de 500 a 1 999 habitantes,0,1,0,0,0,1,0,0,1,casa independiente,5868,0,0
040407_015751_074_11,015751,074,11,040407,82.367615,0,0,1,conexion movil post pago control,concreto armado,4.0,pase,0,140372.765625,7.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 500 a 1 999 habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040119_015772_013_11,015772,013,11,040119,164.25964,0,1,0,,"planchas de calamina, fibra de cemento o similares",3.0,,0,14536.16796875,2.0,0,,adobe,2,0,0,0,area de empadronamiento rural (aer) simple,0,0,305,3062,1,1,1,0,1,casa independiente,0,0,2
040119_015772_014_11,015772,014,11,040119,164.25964,0,0,1,,"planchas de calamina, fibra de cemento o similares",4.0,,1,14032.3544921875,2.0,0,,adobe,3,0,1,0,area de empadronamiento rural (aer) simple,1225,0,305,1531,2,1,2,0,1,casa independiente,0,0,3
040119_015772_016_11,015772,016,11,040119,164.25964,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,22519.4921875,1.0,1,pase,adobe,1,0,0,0,area de empadronamiento rural (aer) simple,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040119_015772_034_11,015772,034,11,040119,164.25964,1,1,0,,"planchas de calamina, fibra de cemento o similares",4.0,,0,12751.560546875,2.0,0,,adobe,5,0,3,0,area de empadronamiento rural (aer) simple,1225,1,305,0,5,1,0,0,1,casa independiente,0,0,5
040122_005570_010_11,005570,010,11,040122,255.9555,0,1,0,pase,concreto armado,5.0,conexion movil prepago,0,26812.640625,3.0,1,pase,ladrillo o bloque de cemento,2,0,0,0, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,1
040122_005570_060_11,005570,060,11,040122,255.9555,0,1,0,,concreto armado,7.0,,0,6031.30908203125,2.0,0,,ladrillo o bloque de cemento,1,0,0,0, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040122_005570_089_11,005570,089,11,040122,255.9555,0,1,0,pase,concreto armado,7.0,conexion movil prepago,0,73805.140625,5.0,1,conexion fija,ladrillo o bloque de cemento,4,0,0,1, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040122_005570_109_11,005570,109,11,040122,255.9555,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",7.0,conexion movil prepago,0,76712.7734375,2.0,1,conexion fija,ladrillo o bloque de cemento,5,0,0,2, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,2
040102_015532_006_11,015532,006,11,040102,280.10034,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,69166.7890625,3.0,1,pase,ladrillo o bloque de cemento,4,0,2,4, de 500 000 a más habitantes,0,0,0,0,3,1,3,0,1,casa independiente,0,0,4
040102_015532_016_11,015532,016,11,040102,280.10034,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",5.0,pase,0,39299.421875,2.0,1,pase,ladrillo o bloque de cemento,2,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,1,0,1,casa independiente,0,0,1
040102_015532_033_11,015532,033,11,040102,280.10034,0,1,0,pase,concreto armado,9.0,conexion movil prepago,0,16488.873046875,2.0,1,pase,ladrillo o bloque de cemento,3,1,1,1, de 500 000 a más habitantes,0,1,0,0,2,1,3,0,1,casa independiente,0,0,3
040102_015532_044_11,015532,044,11,040102,280.10034,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,0,18204.923828125,3.0,1,pase,ladrillo o bloque de cemento,5,0,2,0, de 500 000 a más habitantes,0,1,0,0,3,1,2,0,1,casa independiente,0,0,3
040102_015532_086_11,015532,086,11,040102,280.10034,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,69160.7109375,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040126_015537_024_11,015537,024,11,040126,165.58852,0,1,0,conexion movil post pago control,otro material,10.0,pase,1,45687.61328125,3.0,1,conexion fija,piedra o sillar con cal o cemento,2,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040126_015537_047_11,015537,047,11,040126,165.58852,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,56592.33984375,4.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,3, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,3637,0,1
040126_015537_059_11,015537,059,11,040126,165.58852,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,81714.0703125,5.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,3, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,20608,0,0
040126_015537_070_11,015537,070,11,040126,165.58852,0,1,0,conexion movil post pago control,caña o estera con torta de barro o cemento,10.0,pase,0,64100.76953125,4.0,1,conexion fija,ladrillo o bloque de cemento,4,0,0,2, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040126_015537_081_11,015537,081,11,040126,165.58852,0,1,0,conexion movil post pago control,concreto armado,11.0,conexion movil prepago,0,106231.203125,3.0,1,pase,ladrillo o bloque de cemento,3,0,1,3, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040126_015537_099_11,015537,099,11,040126,165.58852,0,1,0,conexion movil post pago control,concreto armado,7.0,pase,0,28757.6953125,3.0,1,pase,ladrillo o bloque de cemento,2,0,0,2, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040126_015537_110_11,015537,110,11,040126,165.58852,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,65394.25390625,4.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,departamento en edificio,0,0,0
040116_015549_015_11,015549,015,11,040116,258.9976,0,1,0,pase,concreto armado,10.0,conexion movil prepago,0,34640.24609375,5.0,1,pase,ladrillo o bloque de cemento,2,0,0,2, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,14227,0,1
040116_015549_032_11,015549,032,11,040116,258.9976,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,13924.640625,3.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,6098,0,0
040116_015549_060_11,015549,060,11,040116,258.9976,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,51349.77734375,5.0,1,conexion fija,ladrillo o bloque de cemento,4,0,0,2, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,21925,0,0
040116_015549_074_11,015549,074,11,040116,258.9976,0,1,0,pase,concreto armado,7.0,conexion movil prepago,0,37656.56640625,4.0,1,conexion fija,ladrillo o bloque de cemento,3,0,1,0, de 500 000 a más habitantes,0,0,0,0,2,1,0,0,1,casa independiente,0,0,2
040116_015549_089_11,015549,089,11,040116,258.9976,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,35115.51171875,1.0,1,pase,piedra o sillar con cal o cemento,3,0,1,0, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,2
040116_015549_103_11,015549,103,11,040116,258.9976,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,21970.51171875,4.0,1,pase,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040104_015561_001_12,015561,001,12,040104,258.9976,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,19053.974609375,2.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040104_015561_021_11,015561,021,11,040104,258.9976,0,1,0,conexion movil post pago control,concreto armado,5.0,pase,0,37343.40625,3.0,1,pase,ladrillo o bloque de cemento,2,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040104_015561_061_11,015561,061,11,040104,258.9976,0,1,0,pase,concreto armado,8.0,conexion movil prepago,0,46629.00390625,5.0,1,conexion fija,ladrillo o bloque de cemento,5,0,1,2, de 500 000 a más habitantes,0,1,0,0,0,1,1,0,1,casa independiente,0,0,0
040104_015561_081_11,015561,081,11,040104,258.9976,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,38547.83984375,5.0,1,pase,ladrillo o bloque de cemento,3,0,0,1, de 500 000 a más habitantes,0,1,0,0,1,1,2,0,1,casa independiente,5738,0,0
040104_015561_103_11,015561,103,11,040104,258.9976,0,1,0,conexion movil post pago control,concreto armado,4.0,conexion movil prepago,0,59636.55078125,2.0,1,conexion fija,ladrillo o bloque de cemento,6,0,1,2, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,vivienda en quinta,0,0,0
040104_015561_123_11,015561,123,11,040104,258.9976,0,1,0,conexion movil post pago control,concreto armado,7.0,pase,0,39737.0703125,5.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,0, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,1
040104_015575_035_11,015575,035,11,040104,280.10034,0,1,0,pase,concreto armado,3.0,conexion movil prepago,0,14771.970703125,1.0,1,pase,ladrillo o bloque de cemento,2,1,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040104_015575_054_11,015575,054,11,040104,280.10034,0,0,0,conexion movil post pago control,concreto armado,8.0,pase,0,6856.0,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,vivienda en quinta,0,0,0
040104_015575_093_11,015575,093,11,040104,280.10034,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,49625.87109375,5.0,1,pase,ladrillo o bloque de cemento,2,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
